"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 07, 2017","15.2900","15.5700","15.5800","14.5500","358.68K","-1.80%"
"Aug 06, 2017","15.5700","15.5700","16.1100","15.3600","221.53K","0.00%"
"Aug 05, 2017","15.5700","14.9700","15.9200","14.7600","733.40K","4.01%"
"Aug 04, 2017","14.9700","15.2900","15.3700","14.7700","244.48K","-2.09%"
"Aug 03, 2017","15.2900","14.5200","15.3500","14.2900","312.15K","5.30%"
"Aug 02, 2017","14.5200","14.5800","15.3100","14.2600","351.93K","-0.41%"
"Aug 01, 2017","14.5800","13.7400","14.8500","13.4600","665.46K","6.11%"
"Jul 31, 2017","13.7400","13.8500","14.0700","13.3200","460.69K","-0.79%"
"Jul 30, 2017","13.8500","14.2600","14.4500","13.5800","848.46K","-2.88%"
"Jul 29, 2017","14.2600","13.9700","14.4800","13.2700","266.66K","2.08%"
"Jul 28, 2017","13.9700","14.4600","14.6300","13.7300","304.94K","-3.39%"
"Jul 27, 2017","14.4600","14.6100","14.7400","14.2500","223.56K","-1.03%"
"Jul 26, 2017","14.6100","14.6600","14.9000","14.0200","265.16K","-0.34%"
"Jul 25, 2017","14.6600","15.9500","16.0400","13.5900","454.13K","-8.09%"
"Jul 24, 2017","15.9500","16.0900","16.3700","15.8000","195.65K","-0.87%"
"Jul 23, 2017","16.0900","16.8100","16.9300","15.5500","341.89K","-4.28%"
"Jul 22, 2017","16.8100","15.9500","17.0000","15.9300","334.29K","5.39%"
"Jul 21, 2017","15.9500","16.1100","17.6100","15.7300","836.17K","-0.99%"
"Jul 20, 2017","16.1100","14.1400","16.1800","14.1400","875.40K","13.93%"
"Jul 19, 2017","14.1400","15.6700","16.0900","13.6700","553.42K","-9.76%"
"Jul 18, 2017","15.6700","15.0200","16.3800","14.5000","1.03M","4.33%"
"Jul 17, 2017","15.0200","13.9200","15.4200","13.8300","883.50K","7.90%"
"Jul 16, 2017","13.9200","14.6600","15.3000","12.7700","1.21M","-5.05%"
"Jul 15, 2017","14.6600","17.0000","17.0000","14.5900","950.63K","-13.76%"
"Jul 14, 2017","17.0000","17.5500","17.9300","16.0000","710.37K","-3.13%"
"Jul 13, 2017","17.5500","18.7500","19.8000","16.2700","1.10M","-6.40%"
"Jul 12, 2017","18.7500","14.0300","19.5000","13.1800","2.22M","33.64%"
"Jul 11, 2017","14.0300","14.2000","15.4100","12.0000","1.00M","-1.20%"
"Jul 10, 2017","14.2000","15.5600","17.3000","13.4400","833.91K","-8.74%"
"Jul 09, 2017","15.5600","16.2800","16.8000","15.5600","234.63K","-4.42%"
"Jul 08, 2017","16.2800","16.0800","16.3800","14.5000","434.64K","1.24%"
"Jul 07, 2017","16.0800","17.5600","17.7000","15.6100","281.04K","-8.43%"
"Jul 06, 2017","17.5600","17.3400","17.7600","17.0000","187.13K","1.27%"
"Jul 05, 2017","17.3400","17.4000","17.5800","16.8200","195.02K","-0.34%"
"Jul 04, 2017","17.4000","17.1900","18.1600","17.1100","362.94K","1.22%"
"Jul 03, 2017","17.1900","17.4400","17.9100","16.8200","445.15K","-1.43%"
"Jul 02, 2017","17.4400","16.5000","17.5900","15.9500","443.37K","5.70%"
"Jul 01, 2017","16.5000","17.4000","17.5500","15.8600","281.99K","-5.17%"
